# log(lambda) = a*log(R)^3 + b*log(R)^2 + c*log(R) + d. This is the V2 table including the additional columns Mhe_TAMS and R_TAMS
#M/Msun   Z/Zsun   Mhe_TAMS/Msun   R_TAMS/Rsun   R12/Rsun   R23/Rsun   Rmax/Rsun	a1 b1 c1 d1 a2 b2 c2 d2 a3 b3 c3 d3
50	0.04	22.79	28.9933	1.82e+03	1.84e+03	1.84e+03	0.1741049	-1.3125305	2.3407012	-1.6117532	230.7024219	-1203.2506247	493.0377760	3185.6063999	-381.0095362	1643.3090386	1725.4416928	-9892.0830505	
50	0.01	22.73	25.029	1.75e+03	1.82e+03	1.82e+03	0.1152874	-0.8392596	1.2254704	-0.7885837	14.3217226	-11.6172174	-374.5897085	846.8425431	1033.4320240	-1366.7636625	-24025.3523942	57042.2142197	
52.5	1.0	21.05	261.952	2.08e+03	2.08e+03	2.08e+03	0.3982359	-2.7968799	5.4605800	-4.1919467	-1111.5329142	1667.0635541	25631.7143702	-62798.8693820	0.0000000	0.0000000	0.0000000	0.0000000	
52.5	0.4	23.41	227.97	1.97e+03	2.02e+03	2.63e+03	-0.9064557	8.2980186	-25.9384854	25.6674825	-3.5237985	48.3820695	-204.4957720	272.4772749	154.6448606	-1554.5870396	5209.0842309	-5820.1059567	
52.5	0.2	23.98	77.2813	1.9e+03	2.11e+03	2.35e+03	0.1046686	-0.7900231	1.0785382	-0.7329503	-15.6214015	164.1664848	-572.8227320	661.9548208	-1330.2312947	13326.7294276	-44502.9387681	49534.2289832	
52.5	0.1	24.46	46.0849	1.89e+03	2.34e+03	2.34e+03	0.1949684	-1.5805134	3.2978023	-2.6668315	1973.4282923	-19770.2697923	66025.7972847	-73507.1598995	0.0000000	0.0000000	0.0000000	0.0000000	
52.5	0.04	23.68	23.677	1.89e+03	1.9e+03	1.9e+03	0.1620795	-1.2170772	2.0817092	-1.3664287	520.8139536	-1944.1929896	-4024.7166158	15737.4470209	-25662.0217923	136791.1915204	-69270.6978903	-338898.2165641	
55	1.0	22.29	210.705	2.1e+03	2.11e+03	2.11e+03	0.3324894	-2.3094897	4.2693627	-3.2310709	-226.8300856	-629.5032490	11693.0121982	-23583.8037078	0.0000000	0.0000000	0.0000000	0.0000000	
55	0.4	24.82	392.364	2.04e+03	2.69e+03	2.69e+03	1.0680077	-8.6325145	21.9802876	-19.1013117	115.4646883	-1164.5574656	3915.0267900	-4389.1830234	0.0000000	0.0000000	0.0000000	0.0000000	
55	0.2	25.46	100.867	1.95e+03	2.51e+03	2.51e+03	0.2073996	-1.5848843	3.0908305	-2.4251564	-203.6736457	2038.8608396	-6802.3544075	7561.9896485	0.0000000	0.0000000	0.0000000	0.0000000	
55	0.1	26.22	59.4739	2.01e+03	2.39e+03	2.39e+03	0.0481181	-0.4598902	0.5455051	-0.5295792	5088.6469266	-51051.9694807	170725.8738922	-190311.9747257	0.0000000	0.0000000	0.0000000	0.0000000	
55	0.04	26.15	36.1363	1.95e+03	1.97e+03	1.97e+03	0.2300420	-1.7488532	3.4414979	-2.5250876	269.6788392	-784.2964684	-3595.6051649	10713.3592826	0.0000000	0.0000000	0.0000000	0.0000000	
55	0.01	25.61	20.2618	1.94e+03	1.97e+03	1.98e+03	0.1277320	-0.9268349	1.4053904	-0.8904382	66.8412883	76.1642123	-2665.8418619	5564.2275429	941.2659298	-3777.5509261	-5735.3937439	26236.7167977	
57.5	1.0	23.46	174.735	2.12e+03	2.13e+03	2.13e+03	0.2396581	-1.6586250	2.8368950	-2.2878066	-328.8494678	-55.3253966	11275.9398080	-24794.7092193	0.0000000	0.0000000	0.0000000	0.0000000	
57.5	0.4	26.17	812.71	2.16e+03	2.39e+03	2.7e+03	0.3395731	-2.4618796	5.3411460	-5.2164027	76.6876471	-774.0173068	2603.9461265	-2922.1205496	-1281.0360634	13099.6304712	-44650.2730040	50726.8260203	
57.5	0.2	26.89	117.836	1.99e+03	2.24e+03	2.6e+03	0.2558226	-2.0244929	4.4010110	-3.7075244	-153.8601215	1541.6714248	-5148.6698685	5729.0590965	-693.9147760	7021.3854111	-23681.0915664	26620.1403514	
57.5	0.1	27.52	60.2943	2.03e+03	2.45e+03	2.45e+03	-0.0005152	-0.0670830	-0.4985568	0.3822570	4719.5039325	-47524.4616557	159522.1080621	-178488.3054790	0.0000000	0.0000000	0.0000000	0.0000000	
57.5	0.04	27.48	36.2379	2.01e+03	2.03e+03	2.03e+03	0.2314151	-1.7675425	3.5152046	-2.5984376	352.3348446	-2026.5388538	1862.7470654	3258.2113114	0.0000000	0.0000000	0.0000000	0.0000000	
57.5	0.01	26.58	21.9856	1.97e+03	2.01e+03	2.03e+03	0.1460628	-1.0668190	1.7287799	-1.1164260	78.8163476	-356.3602279	-216.2079720	1760.1426294	754.7138065	-19.0429798	-24589.8203388	54230.1043579	
60	1.0	24.53	98.8629	1.86e+03	1.86e+03	1.86e+03	0.1360198	-0.9358083	1.1861405	-1.0892449	-7.3201312	34.0121053	12.5783707	-151.2999561	0.0000000	0.0000000	0.0000000	0.0000000	
60	0.4	27.47	1342.32	2.25e+03	2.73e+03	2.73e+03	0.2426504	-1.9193073	4.2097044	-3.9555498	92.5492008	-933.5772921	3138.8128151	-3519.6165005	0.0000000	0.0000000	0.0000000	0.0000000	
60	0.2	28.43	160.999	2.02e+03	2.68e+03	2.68e+03	-0.0268086	0.4149819	-2.5519800	2.7998367	-164.8540061	1666.9798207	-5618.1912201	6308.9419568	0.0000000	0.0000000	0.0000000	0.0000000	
60	0.1	28.91	61.177	2.08e+03	2.44e+03	2.44e+03	0.0136131	-0.1873828	-0.1658467	0.0885018	31239.0017576	-313420.7808656	1048191.0224668	-1168518.0128607	0.0000000	0.0000000	0.0000000	0.0000000	
60	0.04	28.18	25.9955	2.07e+03	2.07e+03	2.07e+03	0.1944473	-1.4658113	2.6896251	-1.8383919	151.2803340	-606.0580093	-345.9265012	2293.1376179	0.0000000	0.0000000	0.0000000	0.0000000	
60	0.01	28.85	22.5705	2.1e+03	2.13e+03	2.13e+03	0.1368629	-1.0114175	1.5837593	-1.0081004	594.6440342	-2984.4207714	144.7176496	10652.6403966	0.0000000	0.0000000	0.0000000	0.0000000	
62.5	0.4	28.86	271.732	2.33e+03	2.78e+03	2.78e+03	0.7063170	-5.4640909	12.8674233	-10.6008957	-47.6140092	496.0421848	-1721.9035402	1989.3713705	0.0000000	0.0000000	0.0000000	0.0000000	
62.5	0.2	29.82	188.122	2.08e+03	2.74e+03	2.74e+03	0.0810304	-0.3690903	-0.7482883	1.5049839	-160.4935878	1631.4908235	-5527.6783775	6240.0393646	0.0000000	0.0000000	0.0000000	0.0000000	
62.5	0.1	30.13	51.9005	2.09e+03	2.46e+03	2.46e+03	0.0475950	-0.4908680	0.6941116	-0.6667302	14862.7586215	-149187.2110833	499178.0165847	-556764.7439357	0.0000000	0.0000000	0.0000000	0.0000000	
62.5	0.04	30.15	31.1459	2.13e+03	2.14e+03	2.14e+03	0.2258008	-1.7326216	3.3950977	-2.4431764	-6.1850847	-28.8806656	866.7194365	-2338.9159312	0.0000000	0.0000000	0.0000000	0.0000000	
62.5	0.01	30.51	21.3636	2.18e+03	2.21e+03	2.21e+03	0.1460352	-1.0775038	1.7174151	-1.0899619	329.3139339	-1857.8308786	1403.8705527	3764.3820246	0.0000000	0.0000000	0.0000000	0.0000000	
65	0.4	30.26	481.237	2.41e+03	2.8e+03	2.8e+03	0.7107723	-5.7178333	14.2513328	-12.5717184	-441.6829419	4541.1700746	-15562.8185197	17775.2738555	0.0000000	0.0000000	0.0000000	0.0000000	
65	0.2	31.33	281.434	2.18e+03	2.8e+03	2.8e+03	0.8902422	-6.8732602	16.3060629	-13.0606914	-178.5674154	1814.6509107	-6146.2396522	6936.1634798	0.0000000	0.0000000	0.0000000	0.0000000	
65	0.1	31.97	70.0837	2.18e+03	2.52e+03	2.52e+03	0.0191128	-0.1842282	-0.2871053	0.2510501	25524.3338801	-257438.5716912	865521.8994884	-969991.9650700	0.0000000	0.0000000	0.0000000	0.0000000	
65	0.04	30.82	24.4856	2.16e+03	2.17e+03	2.17e+03	0.1872410	-1.4350304	2.6488378	-1.8137066	-184.4717975	867.3571594	560.7403658	-4676.2399028	0.0000000	0.0000000	0.0000000	0.0000000	
65	0.01	31.82	23.8238	2.22e+03	2.24e+03	2.24e+03	0.1582348	-1.1709714	1.9686499	-1.2986950	698.3016568	-1299.7429347	-14755.7878664	37763.6925099	0.0000000	0.0000000	0.0000000	0.0000000	
67.5	0.4	31.61	687.502	2.52e+03	2.82e+03	2.82e+03	0.4172312	-3.3107648	7.8784710	-7.2284540	-2107.7611635	21673.0410176	-74283.1242995	84863.4117366	0.0000000	0.0000000	0.0000000	0.0000000	
67.5	0.2	32.85	457.025	2.31e+03	2.82e+03	2.82e+03	1.6859934	-14.2700857	38.7218757	-35.1828651	-522.4863988	5335.1504007	-18157.8526916	20596.0112025	0.0000000	0.0000000	0.0000000	0.0000000	
67.5	0.1	33.23	70.2459	2.24e+03	2.54e+03	2.54e+03	0.0258994	-0.2519080	-0.0779887	0.0705933	33204.2138789	-335625.5507264	1130839.4623144	-1270080.7021702	0.0000000	0.0000000	0.0000000	0.0000000	
67.5	0.04	32.84	28.4874	2.2e+03	2.22e+03	2.22e+03	0.1874765	-1.4580791	2.7499097	-1.9361669	237.9477173	429.0425241	-10845.1148524	22568.8734766	0.0000000	0.0000000	0.0000000	0.0000000	
70	0.4	33.04	380.705	2.64e+03	2.81e+03	2.81e+03	0.4510313	-3.7890142	9.7904595	-9.5552474	-11963.0171550	123198.5159703	-422908.3744848	483906.0631021	0.0000000	0.0000000	0.0000000	0.0000000	
70	0.2	34.31	950.613	2.36e+03	2.86e+03	2.86e+03	-0.08995139	0.66848123	-2.61934709	2.45718521	-487.50998557	4986.74931635	-17002.22061878	19319.61919328	0.0	0.0	0.0	0.0	
70	0.1	34.83	74.9367	2.32e+03	2.55e+03	2.55e+03	-0.0579852	0.4660093	-2.0815449	1.8766276	118255.5528153	-1199281.3703504	4054157.8524123	-4568360.0202544	0.0000000	0.0000000	0.0000000	0.0000000	
70	0.04	34.20	27.5757	2.09e+03	2.27e+03	2.27e+03	0.2146940	-1.6291655	3.1101723	-2.1863406	28263.6753570	-282621.3496587	942018.1008537	-1046627.8870757	0.0000000	0.0000000	0.0000000	0.0000000	
70	0.01	35.60	21.7182	2.15e+03	2.37e+03	2.37e+03	0.0811536	-0.6612420	0.8744329	-0.5391245	-727.4969670	7446.2815547	-25392.2934754	28846.8928698	0.0000000	0.0000000	0.0000000	0.0000000	
72.5	0.4	34.48	449.652	2.73e+03	2.85e+03	2.85e+03	0.5441304	-4.3475690	10.5170020	-9.2279227	-57.1194378	300.7651171	-38.0449588	-1105.4003644	0.0000000	0.0000000	0.0000000	0.0000000	
72.5	0.2	35.73	1952.12	2.45e+03	2.84e+03	2.84e+03	0.3686577	-2.8880309	6.9931809	-7.1145516	-615.1980303	6296.5476397	-21481.1220417	24425.2357913	0.0000000	0.0000000	0.0000000	0.0000000	
72.5	0.1	36.43	87.6704	2.39e+03	2.47e+03	2.47e+03	0.0546039	-0.3233677	-0.3532307	0.7098527	-27.0005098	155.8650389	-128.1475682	-306.9628121	0.0000000	0.0000000	0.0000000	0.0000000	
72.5	0.04	35.99	33.6246	2.04e+03	2.31e+03	2.31e+03	0.2646084	-2.0408546	4.1772285	-3.0704431	7423.1132734	-74109.8875758	246628.2793909	-273583.2316052	0.0000000	0.0000000	0.0000000	0.0000000	
72.5	0.01	37.49	23.1197	2.18e+03	2.43e+03	2.43e+03	0.0781998	-0.6389767	0.8173585	-0.4990310	221.8834535	-2142.2161879	6884.6531131	-7366.3202381	0.0000000	0.0000000	0.0000000	0.0000000	
75	0.4	35.86	310.23	2.84e+03	2.85e+03	2.85e+03	0.3106879	-2.3821091	5.0853911	-4.3296999	68.3082782	-79.8982311	-1900.3913513	4700.0347061	0.0000000	0.0000000	0.0000000	0.0000000	
75	0.2	37.21	1772.15	2.51e+03	2.88e+03	2.88e+03	0.2635872	-2.1098420	4.7630468	-4.4353036	-894.6712951	9186.6649748	-31442.9556233	35870.1269908	0.0000000	0.0000000	0.0000000	0.0000000	
75	0.1	38.23	123.145	2.38e+03	2.72e+03	2.72e+03	0.2538294	-1.9646311	4.0800541	-3.2314247	-786.8512460	8023.4480872	-27270.8005236	30894.0185685	0.0000000	0.0000000	0.0000000	0.0000000	
75	0.01	38.23	23.2795	2.27e+03	2.47e+03	2.47e+03	0.0837033	-0.6796575	0.8937566	-0.5304295	51.6266877	-154.2244444	-715.3799018	2184.4371903	0.0000000	0.0000000	0.0000000	0.0000000	
77.5	0.4	37.25	275.588	2.85e+03	2.86e+03	2.86e+03	0.3538173	-2.7156146	5.8792817	-4.8827096	-125.6425513	619.3099273	211.9677143	-2945.6408068	0.0000000	0.0000000	0.0000000	0.0000000	
77.5	0.2	38.93	232.004	2.57e+03	2.94e+03	2.94e+03	0.3048114	-2.5133704	6.0847556	-5.8831696	-901.4806881	9280.7779447	-31848.0492592	36427.1487840	0.0000000	0.0000000	0.0000000	0.0000000	
77.5	0.1	39.62	134.072	2.43e+03	2.76e+03	2.76e+03	0.0855815	-0.5727052	0.2762094	0.2041973	-1158.8166955	11848.9433470	-40384.2179512	45876.6146106	0.0000000	0.0000000	0.0000000	0.0000000	
77.5	0.04	38.57	27.1869	2.09e+03	2.37e+03	2.37e+03	0.2722496	-2.0564767	4.1074806	-2.9174070	5026.8681764	-50321.1185333	167911.3919277	-186763.4129701	0.0000000	0.0000000	0.0000000	0.0000000	
77.5	0.01	40.39	24.5819	2.29e+03	2.54e+03	2.54e+03	0.0934549	-0.7502337	1.0590445	-0.6644661	1750.0564330	-17534.9777968	58559.6862422	-65184.6564418	0.0000000	0.0000000	0.0000000	0.0000000	
80	0.4	38.63	246.292	2.85e+03	2.85e+03	2.85e+03	0.3245777	-2.6453978	6.2682258	-5.8956375	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
80	0.2	40.29	298.964	2.64e+03	2.97e+03	2.97e+03	0.8101642	-6.5434788	16.4503053	-14.4045087	-898.4938378	9267.9739566	-31866.0422798	36518.9500558	0.0000000	0.0000000	0.0000000	0.0000000	
80	0.1	41.30	160.722	2.46e+03	2.9e+03	2.9e+03	0.0095141	0.1201595	-1.8145694	2.2833536	-261.9237908	2677.6949338	-9124.1525740	10360.5497948	0.0000000	0.0000000	0.0000000	0.0000000	
80	0.04	39.88	26.8656	2.28e+03	2.4e+03	2.4e+03	0.2970736	-2.2382018	4.5473671	-3.2585820	4014.7521234	-40216.6576211	134285.4720989	-149462.9965164	0.0000000	0.0000000	0.0000000	0.0000000	
80	0.01	41.79	24.6132	2.32e+03	2.58e+03	2.58e+03	0.0901652	-0.7298094	1.0171662	-0.6340868	6235.6627826	-63161.7353935	213257.3063702	-240013.6176774	0.0000000	0.0000000	0.0000000	0.0000000	
